what,kind,bundleId,bundleVersion,description,time
started,bundle,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt",1425062715743
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1425062715914
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1425062715923
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1425062715955
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1425062716149
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1425062716180
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1425062716432
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1425062716501
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1425062716792
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1425062716809
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1425062716857
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1425062716900
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1425062717099
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1425062718833
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1425062718939
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1425062719047
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1425062719171
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1425062719464
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1425062719465
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1425062719465
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1425062719466
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1425062719595
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1425062721334
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1425062721350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425062722038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425062722595
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1425062726720
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1425062726732
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1425062727531
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1425062727625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425062748576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425062759580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1425062773407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425062773432
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1425062773637
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1425062773762
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1425062774061
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1425062778305
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1425062783377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425062786215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063027715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063044334
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1425063064714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1425063064812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063064826
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1425063064874
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1425063064916
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1425063065315
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1425063065920
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1425063066017
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1425063066029
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1425063066093
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1425063066127
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1425063066459
started,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1425063066493
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1425063066849
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1425063069554
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1425063074336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063077524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1425063300270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063300287
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1425063300466
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1425063300518
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1425063308808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063334306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063346154
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1425063346180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063346281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063355111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063368156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063371610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063382554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063387346
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1425063394814
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1425063394841
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1425063394901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063441077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063444018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063473894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063475726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063489463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063491751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063569460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063571587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063585899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063588286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063644377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063653089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063675070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063678845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063697971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063700250
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1425063729403
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1425063732187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063733491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063737884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063750088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063751610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063760930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063762294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063770367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063771832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063780982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063782356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063793491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063795316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063806115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063807249
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1425063823306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063832335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063934570
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1425063934588
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1425063939896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063942491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063950636
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1425063959130
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1425063959326
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1425063959428
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1425063959499
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1425063959631
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1425063959947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063971007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063994327
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1425063994375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425063998978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064000216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064003337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064023031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064034485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064041656
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1425064048642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064060445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064070007
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1425064081529
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1425064087345
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1425064087581
error,log,,,"",1425064096787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064119867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064138262
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1425064138285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064139630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064160859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064165533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064191652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064193208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064214325
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1425064217165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064231823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064236748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064333634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064333795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425064351912
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1425064352339
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1425064352358
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1425064352440
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1425064352465
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1425064352482
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1425064352484
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1425064352531
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1425064352535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064361700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064363075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064475143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064500044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064505582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064511592
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1425064518707
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1425064518709
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1425064518728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064550298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064575803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064604064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064605363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064606170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064613055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064616301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064624021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064727130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064744238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064754712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064803220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064807505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064866041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064874301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064933051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064935454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425064941202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065052858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065056688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425065057577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065068543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065165203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065224492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065240336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065299371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065383050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065395817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065403785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065405894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065411026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065453532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065481951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065505092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065523163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065539142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065583763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065588696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065600083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065655143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065661854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425065840983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065848216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065867759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065880177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065916954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065952554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065973028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425065992928
